accession	gene	protein_name	length	organism	organism_taxon_id	disease_uniprot_name	disease_uniprot_id	disease_acronym	mim_id	uniprot_url
Q13253	NOG	Noggin	232	Homo sapiens	9606	Multiple synostoses syndrome 1	DI-02010	SYNS1		https://rest.uniprot.org/uniprotkb/Q13253
Q13253	NOG	Noggin	232	Homo sapiens	9606	Tarsal-carpal coalition syndrome	DI-02359	TCC		https://rest.uniprot.org/uniprotkb/Q13253
Q13253	NOG	Noggin	232	Homo sapiens	9606	Stapes ankylosis with broad thumb and toes	DI-02339	SABTS		https://rest.uniprot.org/uniprotkb/Q13253
Q13253	NOG	Noggin	232	Homo sapiens	9606	Brachydactyly B2	DI-02844	BDB2		https://rest.uniprot.org/uniprotkb/Q13253
Q13255	GRM1	Metabotropic glutamate receptor 1	1194	Homo sapiens	9606	Spinocerebellar ataxia, autosomal recessive, 13	DI-03542	SCAR13		https://rest.uniprot.org/uniprotkb/Q13255
Q13255	GRM1	Metabotropic glutamate receptor 1	1194	Homo sapiens	9606	Spinocerebellar ataxia 44	DI-05091	SCA44		https://rest.uniprot.org/uniprotkb/Q13255
Q13263	TRIM28	Transcription intermediary factor 1-beta	835	Homo sapiens	9606	Wilms tumor 7	DI-07085	WT7		https://rest.uniprot.org/uniprotkb/Q13263
Q13277	STX3	Syntaxin-3	289	Homo sapiens	9606	Retinal dystrophy and microvillus inclusion disease	DI-06172	RDMVID		https://rest.uniprot.org/uniprotkb/Q13277
Q13277	STX3	Syntaxin-3	289	Homo sapiens	9606	Diarrhea 12, with microvillus atrophy	DI-06171	DIAR12		https://rest.uniprot.org/uniprotkb/Q13277
Q13428	TCOF1	Treacle protein	1488	Homo sapiens	9606	Treacher Collins syndrome 1	DI-02384	TCS1		https://rest.uniprot.org/uniprotkb/Q13428
Q13435	SF3B2	Splicing factor 3B subunit 2	895	Homo sapiens	9606	Craniofacial microsomia 1	DI-06354	CFM1		https://rest.uniprot.org/uniprotkb/Q13435
Q13485	SMAD4	SMAD family member 4	552	Homo sapiens	9606	Pancreatic cancer	DI-02124	PNCA		https://rest.uniprot.org/uniprotkb/Q13485
Q13485	SMAD4	SMAD family member 4	552	Homo sapiens	9606	Juvenile polyposis syndrome	DI-01854	JPS		https://rest.uniprot.org/uniprotkb/Q13485
Q13485	SMAD4	SMAD family member 4	552	Homo sapiens	9606	Juvenile polyposis/hereditary hemorrhagic telangiectasia syndrome	DI-01855	JP/HHT		https://rest.uniprot.org/uniprotkb/Q13485
Q13485	SMAD4	SMAD family member 4	552	Homo sapiens	9606	Colorectal cancer	DI-01359	CRC		https://rest.uniprot.org/uniprotkb/Q13485
Q13485	SMAD4	SMAD family member 4	552	Homo sapiens	9606	Myhre syndrome	DI-03349	MYHRS		https://rest.uniprot.org/uniprotkb/Q13485
Q13509	TUBB3	Tubulin beta-3 chain	450	Homo sapiens	9606	Fibrosis of extraocular muscles, congenital, 3A	DI-02509	CFEOM3A		https://rest.uniprot.org/uniprotkb/Q13509
Q13509	TUBB3	Tubulin beta-3 chain	450	Homo sapiens	9606	Cortical dysplasia, complex, with other brain malformations 1	DI-03150	CDCBM1		https://rest.uniprot.org/uniprotkb/Q13509
Q13564	NAE1	NEDD8-activating enzyme E1 regulatory subunit	534	Homo sapiens	9606	Neurodevelopmental disorder with dysmorphic facies and ischiopubic hypoplasia	DI-06588	NEDFIH		https://rest.uniprot.org/uniprotkb/Q13564
Q13586	STIM1	Stromal interaction molecule 1	685	Homo sapiens	9606	Immunodeficiency 10	DI-02551	IMD10		https://rest.uniprot.org/uniprotkb/Q13586
Q13586	STIM1	Stromal interaction molecule 1	685	Homo sapiens	9606	Myopathy, tubular aggregate, 1	DI-03765	TAM1		https://rest.uniprot.org/uniprotkb/Q13586
Q13586	STIM1	Stromal interaction molecule 1	685	Homo sapiens	9606	Stormorken syndrome	DI-04155	STRMK		https://rest.uniprot.org/uniprotkb/Q13586
Q13698	CACNA1S	Voltage-dependent L-type calcium channel subunit alpha-1S	1873	Homo sapiens	9606	Periodic paralysis hypokalemic 1	DI-00907	HOKPP1		https://rest.uniprot.org/uniprotkb/Q13698
Q13698	CACNA1S	Voltage-dependent L-type calcium channel subunit alpha-1S	1873	Homo sapiens	9606	Malignant hyperthermia 5	DI-01930	MHS5		https://rest.uniprot.org/uniprotkb/Q13698
Q13698	CACNA1S	Voltage-dependent L-type calcium channel subunit alpha-1S	1873	Homo sapiens	9606	Thyrotoxic periodic paralysis 1	DI-02368	TTPP1		https://rest.uniprot.org/uniprotkb/Q13698
Q13698	CACNA1S	Voltage-dependent L-type calcium channel subunit alpha-1S	1873	Homo sapiens	9606	Congenital myopathy 18	DI-06613	CMYO18		https://rest.uniprot.org/uniprotkb/Q13698
Q13705	ACVR2B	Activin receptor type-2B	512	Homo sapiens	9606	Heterotaxy, visceral, 4, autosomal	DI-01884	HTX4		https://rest.uniprot.org/uniprotkb/Q13705
Q13724	MOGS	Mannosyl-oligosaccharide glucosidase	837	Homo sapiens	9606	Type IIb congenital disorder of glycosylation	DI-02399	CDGIIb		https://rest.uniprot.org/uniprotkb/Q13724
Q13751	LAMB3	Laminin subunit beta-3	1172	Homo sapiens	9606	Epidermolysis bullosa, junctional 1B, severe	DI-00457	JEB1B		https://rest.uniprot.org/uniprotkb/Q13751
Q13751	LAMB3	Laminin subunit beta-3	1172	Homo sapiens	9606	Epidermolysis bullosa, junctional 1A, intermediate	DI-00502	JEB1A		https://rest.uniprot.org/uniprotkb/Q13751
Q13751	LAMB3	Laminin subunit beta-3	1172	Homo sapiens	9606	Amelogenesis imperfecta 1A	DI-04344	AI1A		https://rest.uniprot.org/uniprotkb/Q13751
Q13976	PRKG1	cGMP-dependent protein kinase 1	671	Homo sapiens	9606	Aortic aneurysm, familial thoracic 8	DI-03894	AAT8		https://rest.uniprot.org/uniprotkb/Q13976
Q14031	COL4A6	Collagen alpha-6(IV) chain	1691	Homo sapiens	9606	Deafness, X-linked, 6	DI-04012	DFNX6		https://rest.uniprot.org/uniprotkb/Q14031
Q14315	FLNC	Filamin-C	2725	Homo sapiens	9606	Myopathy, myofibrillar, 5	DI-01208	MFM5		https://rest.uniprot.org/uniprotkb/Q14315
Q14315	FLNC	Filamin-C	2725	Homo sapiens	9606	Myopathy, distal, 4	DI-03144	MPD4		https://rest.uniprot.org/uniprotkb/Q14315
Q14315	FLNC	Filamin-C	2725	Homo sapiens	9606	Cardiomyopathy, familial hypertrophic, 26	DI-04771	CMH26		https://rest.uniprot.org/uniprotkb/Q14315
Q14315	FLNC	Filamin-C	2725	Homo sapiens	9606	Cardiomyopathy, familial restrictive 5	DI-04772	RCM5		https://rest.uniprot.org/uniprotkb/Q14315
Q14392	LRRC32	Transforming growth factor beta activator LRRC32	662	Homo sapiens	9606	Cleft palate, proliferative retinopathy, and developmental delay	DI-05947	CPPRDD		https://rest.uniprot.org/uniprotkb/Q14392
Q14520	HABP2	Factor VII-activating protease	560	Homo sapiens	9606	Thyroid cancer, non-medullary, 5	DI-04531	NMTC5		https://rest.uniprot.org/uniprotkb/Q14520
Q14524	SCN5A	Sodium channel protein type 5 subunit alpha	2016	Homo sapiens	9606	Progressive familial heart block 1A	DI-00948	PFHB1A		https://rest.uniprot.org/uniprotkb/Q14524
Q14524	SCN5A	Sodium channel protein type 5 subunit alpha	2016	Homo sapiens	9606	Long QT syndrome 3	DI-00681	LQT3		https://rest.uniprot.org/uniprotkb/Q14524
Q14524	SCN5A	Sodium channel protein type 5 subunit alpha	2016	Homo sapiens	9606	Brugada syndrome 1	DI-00202	BRGDA1		https://rest.uniprot.org/uniprotkb/Q14524
Q14524	SCN5A	Sodium channel protein type 5 subunit alpha	2016	Homo sapiens	9606	Sick sinus syndrome 1	DI-01028	SSS1		https://rest.uniprot.org/uniprotkb/Q14524
Q14524	SCN5A	Sodium channel protein type 5 subunit alpha	2016	Homo sapiens	9606	Familial paroxysmal ventricular fibrillation 1	DI-01808	VF1		https://rest.uniprot.org/uniprotkb/Q14524
Q14524	SCN5A	Sodium channel protein type 5 subunit alpha	2016	Homo sapiens	9606	Sudden infant death syndrome	DI-01096	SIDS		https://rest.uniprot.org/uniprotkb/Q14524
Q14524	SCN5A	Sodium channel protein type 5 subunit alpha	2016	Homo sapiens	9606	Atrial standstill 1	DI-01557	ATRST1		https://rest.uniprot.org/uniprotkb/Q14524
Q14524	SCN5A	Sodium channel protein type 5 subunit alpha	2016	Homo sapiens	9606	Cardiomyopathy, dilated, 1E	DI-00214	CMD1E		https://rest.uniprot.org/uniprotkb/Q14524
Q14524	SCN5A	Sodium channel protein type 5 subunit alpha	2016	Homo sapiens	9606	Atrial fibrillation, familial, 10	DI-03122	ATFB10		https://rest.uniprot.org/uniprotkb/Q14524
Q14563	SEMA3A	Semaphorin-3A	771	Homo sapiens	9606	Hypogonadotropic hypogonadism 16 with or without anosmia	DI-03576	HH16		https://rest.uniprot.org/uniprotkb/Q14563
Q14669	TRIP12	E3 ubiquitin-protein ligase TRIP12	2067	Homo sapiens	9606	Clark-Baraitser syndrome	DI-05132	CLABARS		https://rest.uniprot.org/uniprotkb/Q14669
Q14738	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	602	Homo sapiens	9606	Houge-Janssens syndrome 1	DI-04419	HJS1		https://rest.uniprot.org/uniprotkb/Q14738
Q14739	LBR	Delta(14)-sterol reductase LBR	615	Homo sapiens	9606	Pelger-Huet anomaly	DI-02149	PHA		https://rest.uniprot.org/uniprotkb/Q14739
Q14739	LBR	Delta(14)-sterol reductase LBR	615	Homo sapiens	9606	Greenberg dysplasia	DI-01761	GRBGD		https://rest.uniprot.org/uniprotkb/Q14739
Q14739	LBR	Delta(14)-sterol reductase LBR	615	Homo sapiens	9606	Reynolds syndrome	DI-02850	REYNS		https://rest.uniprot.org/uniprotkb/Q14739
Q14739	LBR	Delta(14)-sterol reductase LBR	615	Homo sapiens	9606	Rhizomelic skeletal dysplasia with or without Pelger-Huet anomaly	DI-05279	SKPHA		https://rest.uniprot.org/uniprotkb/Q14739
Q14790	CASP8	Caspase-8	479	Homo sapiens	9606	Caspase-8 deficiency	DI-01326	CASP8D		https://rest.uniprot.org/uniprotkb/Q14790
Q14839	CHD4	ATP-dependent chromatin remodeler CHD4	1912	Homo sapiens	9606	Sifrim-Hitz-Weiss syndrome	DI-04857	SIHIWES		https://rest.uniprot.org/uniprotkb/Q14839
Q14896	MYBPC3	Myosin-binding protein C, cardiac-type	1274	Homo sapiens	9606	Cardiomyopathy, familial hypertrophic, 4	DI-00236	CMH4		https://rest.uniprot.org/uniprotkb/Q14896
Q14896	MYBPC3	Myosin-binding protein C, cardiac-type	1274	Homo sapiens	9606	Cardiomyopathy, dilated, 1MM	DI-03872	CMD1MM		https://rest.uniprot.org/uniprotkb/Q14896
Q14896	MYBPC3	Myosin-binding protein C, cardiac-type	1274	Homo sapiens	9606	Left ventricular non-compaction 10	DI-03871	LVNC10		https://rest.uniprot.org/uniprotkb/Q14896
Q14938	NFIX	Nuclear factor 1 X-type	502	Homo sapiens	9606	Malan syndrome	DI-03506	MALNS		https://rest.uniprot.org/uniprotkb/Q14938
Q14938	NFIX	Nuclear factor 1 X-type	502	Homo sapiens	9606	Marshall-Smith syndrome	DI-03505	MRSHSS		https://rest.uniprot.org/uniprotkb/Q14938
Q14CM0	FRMPD4	FERM and PDZ domain-containing protein 4	1322	Homo sapiens	9606	Intellectual developmental disorder, X-linked 104	DI-04815	XLID104		https://rest.uniprot.org/uniprotkb/Q14CM0
Q15021	NCAPD2	Condensin complex subunit 1	1401	Homo sapiens	9606	Microcephaly 21, primary, autosomal recessive	DI-05234	MCPH21		https://rest.uniprot.org/uniprotkb/Q15021
Q15051	IQCB1	IQ calmodulin-binding motif-containing protein 1	598	Homo sapiens	9606	Senior-Loken syndrome 5	DI-01011	SLSN5		https://rest.uniprot.org/uniprotkb/Q15051
Q15051	IQCB1	IQ calmodulin-binding motif-containing protein 1	598	Homo sapiens	9606	Leber congenital amaurosis 10	DI-00637	LCA10		https://rest.uniprot.org/uniprotkb/Q15051
Q15120	PDK3	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial	406	Homo sapiens	9606	Charcot-Marie-Tooth disease, X-linked dominant, 6	DI-03842	CMTX6		https://rest.uniprot.org/uniprotkb/Q15120
Q15125	EBP	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase	230	Homo sapiens	9606	Chondrodysplasia punctata 2, X-linked dominant	DI-00303	CDPX2		https://rest.uniprot.org/uniprotkb/Q15125
Q15125	EBP	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase	230	Homo sapiens	9606	MEND syndrome	DI-04527	MEND		https://rest.uniprot.org/uniprotkb/Q15125
Q15319	POU4F3	POU domain, class 4, transcription factor 3	338	Homo sapiens	9606	Deafness, autosomal dominant, 15	DI-00844	DFNA15		https://rest.uniprot.org/uniprotkb/Q15319
Q15326	ZMYND11	Zinc finger MYND domain-containing protein 11	602	Homo sapiens	9606	Intellectual developmental disorder, autosomal dominant 30, with speech delay and behavioral abnormalities	DI-04257	MRD30		https://rest.uniprot.org/uniprotkb/Q15326
Q15386	UBE3C	Ubiquitin-protein ligase E3C	1083	Homo sapiens	9606	Neurodevelopmental disorder with absent speech and movement and behavioral abnormalities	DI-06647	NEDSMB		https://rest.uniprot.org/uniprotkb/Q15386
Q15543	TAF13	Transcription initiation factor TFIID subunit 13	124	Homo sapiens	9606	Intellectual developmental disorder, autosomal recessive 60	DI-04989	MRT60		https://rest.uniprot.org/uniprotkb/Q15543
Q15582	TGFBI	Transforming growth factor-beta-induced protein ig-h3	683	Homo sapiens	9606	Corneal dystrophy, epithelial basement membrane	DI-01535	EBMD		https://rest.uniprot.org/uniprotkb/Q15582
Q15582	TGFBI	Transforming growth factor-beta-induced protein ig-h3	683	Homo sapiens	9606	Corneal dystrophy, Groenouw type 1	DI-01427	CDGG1		https://rest.uniprot.org/uniprotkb/Q15582
Q15582	TGFBI	Transforming growth factor-beta-induced protein ig-h3	683	Homo sapiens	9606	Corneal dystrophy, lattice type 1	DI-01428	CDL1		https://rest.uniprot.org/uniprotkb/Q15582
Q15582	TGFBI	Transforming growth factor-beta-induced protein ig-h3	683	Homo sapiens	9606	Corneal dystrophy, Thiel-Behnke type	DI-01429	CDTB		https://rest.uniprot.org/uniprotkb/Q15582
Q15582	TGFBI	Transforming growth factor-beta-induced protein ig-h3	683	Homo sapiens	9606	Corneal dystrophy, Reis-Bucklers type	DI-02252	CDRB		https://rest.uniprot.org/uniprotkb/Q15582
Q15582	TGFBI	Transforming growth factor-beta-induced protein ig-h3	683	Homo sapiens	9606	Corneal dystrophy, lattice type 3A	DI-01882	CDL3A		https://rest.uniprot.org/uniprotkb/Q15582
Q15582	TGFBI	Transforming growth factor-beta-induced protein ig-h3	683	Homo sapiens	9606	Corneal dystrophy, Avellino type	DI-01264	CDA		https://rest.uniprot.org/uniprotkb/Q15582
Q15643	TRIP11	Thyroid receptor-interacting protein 11	1979	Homo sapiens	9606	Achondrogenesis 1A	DI-02719	ACG1A		https://rest.uniprot.org/uniprotkb/Q15643
Q15643	TRIP11	Thyroid receptor-interacting protein 11	1979	Homo sapiens	9606	Odontochondrodysplasia 1	DI-05493	ODCD1		https://rest.uniprot.org/uniprotkb/Q15643
Q15645	TRIP13	Pachytene checkpoint protein 2 homolog	432	Homo sapiens	9606	Mosaic variegated aneuploidy syndrome 3	DI-05048	MVA3		https://rest.uniprot.org/uniprotkb/Q15645
Q15645	TRIP13	Pachytene checkpoint protein 2 homolog	432	Homo sapiens	9606	Oocyte/zygote/embryo maturation arrest 9	DI-05912	OZEMA9		https://rest.uniprot.org/uniprotkb/Q15645
Q15726	KISS1	Metastasis-suppressor KiSS-1	138	Homo sapiens	9606	Hypogonadotropic hypogonadism 13 with or without anosmia	DI-03573	HH13		https://rest.uniprot.org/uniprotkb/Q15726
Q15738	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	373	Homo sapiens	9606	Congenital hemidysplasia with ichthyosiform erythroderma and limb defects	DI-00357	CHILD		https://rest.uniprot.org/uniprotkb/Q15738
Q15738	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	373	Homo sapiens	9606	CK syndrome	DI-03007	CKS		https://rest.uniprot.org/uniprotkb/Q15738
Q15744	CEBPE	CCAAT/enhancer-binding protein epsilon	281	Homo sapiens	9606	Specific granule deficiency 1	DI-04999	SGD1		https://rest.uniprot.org/uniprotkb/Q15744
Q15744	CEBPE	CCAAT/enhancer-binding protein epsilon	281	Homo sapiens	9606	Immunodeficiency 108 with autoinflammation	DI-06512	IMD108		https://rest.uniprot.org/uniprotkb/Q15744
Q15746	MYLK	Myosin light chain kinase, smooth muscle	1914	Homo sapiens	9606	Aortic aneurysm, familial thoracic 7	DI-03062	AAT7		https://rest.uniprot.org/uniprotkb/Q15746
Q15746	MYLK	Myosin light chain kinase, smooth muscle	1914	Homo sapiens	9606	Megacystis-microcolon-intestinal hypoperistalsis syndrome	DI-05709	MMIHS		https://rest.uniprot.org/uniprotkb/Q15746
Q15813	TBCE	Tubulin-specific chaperone E	527	Homo sapiens	9606	Hypoparathyroidism-retardation-dysmorphism syndrome	DI-01793	HRDS		https://rest.uniprot.org/uniprotkb/Q15813
Q15813	TBCE	Tubulin-specific chaperone E	527	Homo sapiens	9606	Kenny-Caffey syndrome 1	DI-01859	KCS1		https://rest.uniprot.org/uniprotkb/Q15813
Q15813	TBCE	Tubulin-specific chaperone E	527	Homo sapiens	9606	Encephalopathy, progressive, with amyotrophy and optic atrophy	DI-04873	PEAMO		https://rest.uniprot.org/uniprotkb/Q15813
Q15818	NPTX1	Neuronal pentraxin-1	432	Homo sapiens	9606	Spinocerebellar ataxia 50	DI-06566	SCA50		https://rest.uniprot.org/uniprotkb/Q15818
Q15835	GRK1	Rhodopsin kinase GRK1	563	Homo sapiens	9606	Night blindness, congenital stationary, Oguchi type 2	DI-02770	CSNBO2		https://rest.uniprot.org/uniprotkb/Q15835
Q15848	ADIPOQ	Adiponectin	244	Homo sapiens	9606	Adiponectin deficiency	DI-00041	ADPOD		https://rest.uniprot.org/uniprotkb/Q15848
Q16270	IGFBP7	Insulin-like growth factor-binding protein 7	282	Homo sapiens	9606	Retinal arterial macroaneurysm with supravalvular pulmonic stenosis	DI-03265	RAMSVPS		https://rest.uniprot.org/uniprotkb/Q16270
Q16281	CNGA3	Cyclic nucleotide-gated channel alpha-3	694	Homo sapiens	9606	Achromatopsia 2	DI-00022	ACHM2		https://rest.uniprot.org/uniprotkb/Q16281
Q16363	LAMA4	Laminin subunit alpha-4	1823	Homo sapiens	9606	Cardiomyopathy, dilated, 1JJ	DI-03729	CMD1JJ		https://rest.uniprot.org/uniprotkb/Q16363
Q16572	SLC18A3	Vesicular acetylcholine transporter	532	Homo sapiens	9606	Myasthenic syndrome, congenital, 21, presynaptic	DI-04909	CMS21		https://rest.uniprot.org/uniprotkb/Q16572
Q16637	SMN1	Survival motor neuron protein	294	Homo sapiens	9606	Spinal muscular atrophy 1	DI-01055	SMA1		https://rest.uniprot.org/uniprotkb/Q16637
Q16637	SMN1	Survival motor neuron protein	294	Homo sapiens	9606	Spinal muscular atrophy 2	DI-01056	SMA2		https://rest.uniprot.org/uniprotkb/Q16637
Q16637	SMN1	Survival motor neuron protein	294	Homo sapiens	9606	Spinal muscular atrophy 3	DI-01057	SMA3		https://rest.uniprot.org/uniprotkb/Q16637
Q16637	SMN1	Survival motor neuron protein	294	Homo sapiens	9606	Spinal muscular atrophy 4	DI-01058	SMA4		https://rest.uniprot.org/uniprotkb/Q16637
Q16667	CDKN3	Cyclin-dependent kinase inhibitor 3	212	Homo sapiens	9606	Hepatocellular carcinoma	DI-01708	HCC		https://rest.uniprot.org/uniprotkb/Q16667
Q16821	PPP1R3A	Protein phosphatase 1 regulatory subunit 3A	1122	Homo sapiens	9606	Type 2 diabetes mellitus	DI-02060	T2D		https://rest.uniprot.org/uniprotkb/Q16821
Q16836	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	314	Homo sapiens	9606	3-alpha-hydroxyacyl-CoA dehydrogenase deficiency	DI-00002	HADH deficiency		https://rest.uniprot.org/uniprotkb/Q16836
Q16836	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	314	Homo sapiens	9606	Hyperinsulinemic hypoglycemia, familial, 4	DI-01582	HHF4		https://rest.uniprot.org/uniprotkb/Q16836
Q2KHT3	CLEC16A	Protein CLEC16A	1053	Homo sapiens	9606	Type 1 diabetes mellitus	DI-01826	T1D		https://rest.uniprot.org/uniprotkb/Q2KHT3
Q2M1P5	KIF7	Kinesin-like protein KIF7	1343	Homo sapiens	9606	Bardet-Biedl syndrome	DI-03107	BBS		https://rest.uniprot.org/uniprotkb/Q2M1P5
Q2M1P5	KIF7	Kinesin-like protein KIF7	1343	Homo sapiens	9606	Hydrolethalus syndrome 2	DI-03208	HLS2		https://rest.uniprot.org/uniprotkb/Q2M1P5
Q2M1P5	KIF7	Kinesin-like protein KIF7	1343	Homo sapiens	9606	Acrocallosal syndrome	DI-00025	ACLS		https://rest.uniprot.org/uniprotkb/Q2M1P5
Q2M1P5	KIF7	Kinesin-like protein KIF7	1343	Homo sapiens	9606	Joubert syndrome 12	DI-03219	JBTS12		https://rest.uniprot.org/uniprotkb/Q2M1P5
Q2M1P5	KIF7	Kinesin-like protein KIF7	1343	Homo sapiens	9606	Al-Gazali-Bakalinova syndrome	DI-04658	AGBK		https://rest.uniprot.org/uniprotkb/Q2M1P5
Q2M1Z3	ARHGAP31	Rho GTPase-activating protein 31	1444	Homo sapiens	9606	Adams-Oliver syndrome 1	DI-03194	AOS1		https://rest.uniprot.org/uniprotkb/Q2M1Z3
Q2M385	MPEG1	Macrophage-expressed gene 1 protein	716	Homo sapiens	9606	Immunodeficiency 77	DI-06056	IMD77		https://rest.uniprot.org/uniprotkb/Q2M385
Q2M389	WASHC4	WASH complex subunit 4	1173	Homo sapiens	9606	Intellectual developmental disorder, autosomal recessive 43	DI-04069	MRT43		https://rest.uniprot.org/uniprotkb/Q2M389
Q2NKJ3	CTC1	CST complex subunit CTC1	1217	Homo sapiens	9606	Cerebroretinal microangiopathy with calcifications and cysts 1	DI-03394	CRMCC1		https://rest.uniprot.org/uniprotkb/Q2NKJ3
Q2TBA0	KLHL40	Kelch-like protein 40	621	Homo sapiens	9606	Nemaline myopathy 8	DI-03802	NEM8		https://rest.uniprot.org/uniprotkb/Q2TBA0
Q2WEN9	CEACAM16	Cell adhesion molecule CEACAM16	425	Homo sapiens	9606	Deafness, autosomal dominant, 4B	DI-03419	DFNA4B		https://rest.uniprot.org/uniprotkb/Q2WEN9
Q2WEN9	CEACAM16	Cell adhesion molecule CEACAM16	425	Homo sapiens	9606	Deafness, autosomal recessive, 113	DI-05550	DFNB113		https://rest.uniprot.org/uniprotkb/Q2WEN9
Q3LXA3	TKFC	Triokinase/FMN cyclase	575	Homo sapiens	9606	Triokinase and FMN cyclase deficiency syndrome	DI-05786	TKFCD		https://rest.uniprot.org/uniprotkb/Q3LXA3
